Timestamp,Accel_x,Accel_y,Accel_z,Gyro_x,Gyro_y,Gyro_z,Mag_x,Mag_y,Mag_z,Light intensity
725,-0.990770,1.007974,7.805689,0.130215,-0.050284,0.104879,-16.119846,-1.812466,-39.759109,324.000000
723,-0.990770,1.007974,7.805689,0.130215,-0.050284,0.104879,-15.520832,0.422150,-38.553802,324.000000
725,-1.000352,1.072652,7.752988,0.130215,-0.050284,0.104879,-15.520832,0.422150,-38.553802,324.000000
727,-1.069821,1.091815,7.685915,0.130215,-0.050284,0.104879,-15.520832,0.422150,-38.553802,324.000000
730,-1.069821,1.091815,7.685915,0.090800,-0.036969,0.096357,-15.520832,0.422150,-38.553802,324.000000
730,-1.158453,1.110979,7.638005,0.090800,-0.036969,0.096357,-15.520832,0.422150,-38.553802,324.000000
732,-1.141685,1.194821,7.645192,0.090800,-0.036969,0.096357,-15.520832,0.422150,-38.553802,324.000000
735,-1.141685,1.194821,7.645192,0.031146,-0.030577,0.086770,-15.520832,0.422150,-38.553802,324.000000
733,-1.141685,1.194821,7.645192,0.031146,-0.030577,0.086770,-17.422638,-0.098125,-39.804077,324.000000
735,-1.491425,1.307408,7.647587,0.031146,-0.030577,0.086770,-17.422638,-0.098125,-39.804077,324.000000
737,-1.958543,1.475092,7.810480,0.031146,-0.030577,0.086770,-17.422638,-0.098125,-39.804077,324.000000
740,-1.958543,1.475092,7.810480,-0.029042,-0.024185,0.097422,-17.422638,-0.098125,-39.804077,324.000000
740,-1.577662,1.664335,7.669147,-0.029042,-0.024185,0.097422,-17.422638,-0.098125,-39.804077,324.000000
742,-1.304578,1.726617,7.580514,-0.029042,-0.024185,0.097422,-17.422638,-0.098125,-39.804077,324.000000
745,-1.304578,1.726617,7.580514,-0.089229,-0.021522,0.137370,-17.422638,-0.098125,-39.804077,324.000000
743,-1.304578,1.726617,7.580514,-0.089229,-0.021522,0.137370,-16.763756,-1.235027,-39.132339,324.000000
745,-1.199177,1.614030,7.623632,-0.089229,-0.021522,0.137370,-16.763756,-1.235027,-39.132339,324.000000
747,-1.120126,1.408018,7.609260,-0.089229,-0.021522,0.137370,-16.763756,-1.235027,-39.132339,324.000000
750,-1.120126,1.408018,7.609260,-0.148884,-0.030044,0.161338,-16.763756,-1.235027,-39.132339,324.000000
750,-0.964420,1.161284,7.721847,-0.148884,-0.030044,0.161338,-16.763756,-1.235027,-39.132339,324.000000
752,-0.839855,0.940900,7.832039,-0.148884,-0.030044,0.161338,-16.763756,-1.235027,-39.132339,324.000000
755,-0.839855,0.940900,7.832039,-0.193625,-0.026849,0.151751,-16.763756,-1.235027,-39.132339,324.000000
755,-0.751222,0.794776,7.925462,-0.193625,-0.026849,0.151751,-16.763756,-1.235027,-39.132339,324.000000
753,-0.751222,0.794776,7.925462,-0.193625,-0.026849,0.151751,-16.763756,-1.235027,-39.132339,324.000000
757,-0.648217,0.708539,7.896717,-0.193625,-0.026849,0.151751,-16.763756,-1.235027,-39.132339,324.000000
760,-0.648217,0.708539,7.896717,-0.217593,-0.028446,0.104347,-16.763756,-1.235027,-39.132339,324.000000
760,-0.600307,0.670211,7.975768,-0.217593,-0.028446,0.104347,-16.763756,-1.235027,-39.132339,324.000000
762,-0.566770,0.739680,8.042841,-0.217593,-0.028446,0.104347,-16.763756,-1.235027,-39.132339,324.000000
765,-0.566770,0.739680,8.042841,-0.226648,-0.050284,0.035104,-16.763756,-1.235027,-39.132339,324.000000
763,-0.566770,0.739680,8.042841,-0.226648,-0.050284,0.035104,-16.763756,-1.235027,-39.132339,324.000000
765,-0.609889,0.782799,8.095542,-0.226648,-0.050284,0.035104,-16.763756,-1.235027,-39.132339,324.000000
767,-0.643426,0.902573,8.155429,-0.226648,-0.050284,0.035104,-16.763756,-1.235027,-39.132339,324.000000
770,-0.643426,0.902573,8.155429,-0.230377,-0.072122,-0.037866,-16.763756,-1.235027,-39.132339,324.000000
770,-0.909324,0.972041,8.251248,-0.230377,-0.072122,-0.037866,-16.763756,-1.235027,-39.132339,324.000000
772,-1.110544,1.079838,8.256039,-0.230377,-0.072122,-0.037866,-16.763756,-1.235027,-39.132339,324.000000
775,-1.110544,1.079838,8.256039,-0.222387,-0.087036,-0.084738,-16.763756,-1.235027,-39.132339,324.000000
773,-1.110544,1.079838,8.256039,-0.222387,-0.087036,-0.084738,-16.792538,0.451302,-38.545380,324.000000
775,-1.283018,1.202007,8.287181,-0.222387,-0.087036,-0.084738,-16.792538,0.451302,-38.545380,324.000000
777,-1.460284,1.276267,8.287181,-0.222387,-0.087036,-0.084738,-16.792538,0.451302,-38.545380,324.000000
780,-1.575267,1.302618,8.356649,-0.222387,-0.087036,-0.084738,-16.792538,0.451302,-38.545380,324.000000
780,-1.575267,1.302618,8.356649,-0.215996,-0.093960,-0.095390,-16.792538,0.451302,-38.545380,324.000000
782,-1.608804,1.242730,8.349463,-0.215996,-0.093960,-0.095390,-16.792538,0.451302,-38.545380,324.000000
785,-1.608804,1.242730,8.349463,-0.214930,-0.095025,-0.075683,-16.792538,0.451302,-38.545380,324.000000
785,-1.575267,1.192425,8.347068,-0.214930,-0.095025,-0.075683,-16.792538,0.451302,-38.545380,324.000000
783,-1.575267,1.192425,8.347068,-0.214930,-0.095025,-0.075683,-16.786789,-0.112698,-39.808289,324.000000
787,-1.568080,1.144516,8.397372,-0.214930,-0.095025,-0.075683,-16.786789,-0.112698,-39.808289,324.000000
790,-1.453097,1.053488,8.469236,-0.214930,-0.095025,-0.075683,-16.786789,-0.112698,-39.808289,324.000000
790,-1.453097,1.053488,8.469236,-0.209604,-0.095025,-0.038931,-16.786789,-0.112698,-39.808289,324.000000
792,-1.388419,1.036719,8.457259,-0.209604,-0.095025,-0.038931,-16.786789,-0.112698,-39.808289,324.000000
795,-1.388419,1.036719,8.457259,-0.200017,-0.090764,-0.005376,-16.786789,-0.112698,-39.808289,324.000000
795,-1.338114,0.988810,8.466842,-0.200017,-0.090764,-0.005376,-16.786789,-0.112698,-39.808289,324.000000
797,-1.290205,0.938505,8.536310,-0.200017,-0.090764,-0.005376,-16.786789,-0.112698,-39.808289,324.000000
793,-1.290205,0.938505,8.536310,-0.200017,-0.090764,-0.005376,-18.037762,-1.207012,-39.764275,324.000000
800,-1.290205,0.960064,8.574637,-0.200017,-0.090764,-0.005376,-18.037762,-1.207012,-39.764275,324.000000
800,-1.290205,0.960064,8.574637,-0.188299,-0.090764,0.021256,-18.037762,-1.207012,-39.764275,324.000000
802,-1.280623,1.003183,8.629733,-0.188299,-0.090764,0.021256,-18.037762,-1.207012,-39.764275,324.000000
805,-1.280623,1.003183,8.629733,-0.172852,-0.096623,0.046290,-18.037762,-1.207012,-39.764275,324.000000
805,-1.271041,0.976832,8.682434,-0.172852,-0.096623,0.046290,-18.037762,-1.207012,-39.764275,324.000000
807,-1.326137,1.000787,8.804604,-0.172852,-0.096623,0.046290,-18.037762,-1.207012,-39.764275,324.000000
803,-1.326137,1.000787,8.804604,-0.172852,-0.096623,0.046290,-16.163601,0.433319,-40.470657,324.000000
810,-1.326137,1.000787,8.804604,-0.155808,-0.108341,0.067062,-16.163601,0.433319,-40.470657,324.000000
810,-1.285414,1.060674,8.898027,-0.155808,-0.108341,0.067062,-16.163601,0.433319,-40.470657,324.000000
812,-1.299787,1.019951,8.977078,-0.155808,-0.108341,0.067062,-16.163601,0.433319,-40.470657,324.000000
815,-1.299787,1.019951,8.977078,-0.141960,-0.116331,0.086237,-16.163601,0.433319,-40.470657,324.000000
813,-1.299787,1.019951,8.977078,-0.141960,-0.116331,0.086237,-16.101421,-2.937065,-40.363869,324.000000
815,-1.357278,1.022346,9.051338,-0.141960,-0.116331,0.086237,-16.101421,-2.937065,-40.363869,324.000000
817,-1.357278,1.048697,9.183089,-0.141960,-0.116331,0.086237,-16.101421,-2.937065,-40.363869,324.000000
818,-1.357278,1.048697,9.183089,-0.141960,-0.116331,0.086237,-16.101421,-2.937065,-40.363869,291.000000
820,-1.376442,1.075047,9.252559,-0.141960,-0.116331,0.086237,-16.101421,-2.937065,-40.363869,291.000000
820,-1.376442,1.075047,9.252559,-0.130242,-0.116863,0.104879,-16.101421,-2.937065,-40.363869,291.000000
822,-1.402792,1.048697,9.302863,-0.130242,-0.116863,0.104879,-16.101421,-2.937065,-40.363869,291.000000
825,-1.402792,1.048697,9.302863,-0.117459,-0.118461,0.123521,-16.101421,-2.937065,-40.363869,291.000000
823,-1.402792,1.048697,9.302863,-0.117459,-0.118461,0.123521,-17.391548,-1.783318,-39.750687,291.000000
825,-1.338114,1.031928,9.367541,-0.117459,-0.118461,0.123521,-17.391548,-1.783318,-39.750687,291.000000
827,-1.263855,1.096606,9.480128,-0.117459,-0.118461,0.123521,-17.391548,-1.783318,-39.750687,291.000000
830,-1.263855,1.096606,9.480128,-0.100947,-0.110472,0.134174,-17.391548,-1.783318,-39.750687,291.000000
830,-1.235109,1.077443,9.540015,-0.100947,-0.110472,0.134174,-17.391548,-1.783318,-39.750687,291.000000
832,-1.225527,1.106188,9.494501,-0.100947,-0.110472,0.134174,-17.391548,-1.783318,-39.750687,291.000000
835,-1.225527,1.106188,9.494501,-0.082838,-0.093428,0.136837,-17.391548,-1.783318,-39.750687,291.000000
835,-1.230318,1.110979,9.530434,-0.082838,-0.093428,0.136837,-17.391548,-1.783318,-39.750687,291.000000
833,-1.230318,1.110979,9.530434,-0.082838,-0.093428,0.136837,-17.420330,-0.096992,-39.163727,291.000000
837,-1.268646,1.139725,9.530434,-0.082838,-0.093428,0.136837,-17.420330,-0.096992,-39.163727,291.000000
840,-1.268646,1.139725,9.530434,-0.071120,-0.072655,0.134174,-17.420330,-0.096992,-39.163727,291.000000
840,-1.213549,1.161284,9.472942,-0.071120,-0.072655,0.134174,-17.420330,-0.096992,-39.163727,291.000000
842,-1.235109,1.190030,9.413055,-0.071120,-0.072655,0.134174,-17.420330,-0.096992,-39.163727,291.000000
845,-1.235109,1.190030,9.413055,-0.064728,-0.055078,0.129380,-17.420330,-0.096992,-39.163727,291.000000
843,-1.235109,1.190030,9.413055,-0.064728,-0.055078,0.129380,-16.779865,-0.109291,-37.887222,291.000000
845,-1.251877,1.187634,9.451383,-0.064728,-0.055078,0.129380,-16.779865,-0.109291,-37.887222,291.000000
847,-1.225527,1.197216,9.434614,-0.064728,-0.055078,0.129380,-16.779865,-0.109291,-37.887222,291.000000
850,-1.225527,1.197216,9.434614,-0.061000,-0.048154,0.121391,-16.779865,-0.109291,-37.887222,291.000000
850,-1.230318,1.271476,9.405869,-0.061000,-0.048154,0.121391,-16.779865,-0.109291,-37.887222,291.000000
852,-1.227922,1.307408,9.439405,-0.061000,-0.048154,0.121391,-16.779865,-0.109291,-37.887222,291.000000
855,-1.227922,1.307408,9.439405,-0.058869,-0.050284,0.106477,-16.779865,-0.109291,-37.887222,291.000000
855,-1.266250,1.319386,9.384310,-0.058869,-0.050284,0.106477,-16.779865,-0.109291,-37.887222,291.000000
853,-1.266250,1.319386,9.384310,-0.058869,-0.050284,0.106477,-16.801765,0.446762,-41.106796,291.000000
857,-1.256668,1.290640,9.362750,-0.058869,-0.050284,0.106477,-16.801765,0.446762,-41.106796,291.000000
860,-1.256668,1.290640,9.362750,-0.056739,-0.061470,0.086237,-16.801765,0.446762,-41.106796,291.000000
860,-1.283018,1.312199,9.353168,-0.056739,-0.061470,0.086237,-16.801765,0.446762,-41.106796,291.000000
862,-1.287809,1.384064,9.288490,-0.056739,-0.061470,0.086237,-16.801765,0.446762,-41.106796,291.000000
865,-1.287809,1.384064,9.288490,-0.047151,-0.072655,0.065997,-16.801765,0.446762,-41.106796,291.000000
865,-1.333323,1.403228,9.266932,-0.047151,-0.072655,0.065997,-16.801765,0.446762,-41.106796,291.000000
863,-1.333323,1.403228,9.266932,-0.047151,-0.072655,0.065997,-16.794846,0.450165,-39.185738,291.000000
867,-1.316555,1.436764,9.230998,-0.047151,-0.072655,0.065997,-16.794846,0.450165,-39.185738,291.000000
870,-1.316555,1.436764,9.230998,-0.034901,-0.087036,0.045757,-16.794846,0.450165,-39.185738,291.000000
870,-1.278227,1.472697,9.226209,-0.034901,-0.087036,0.045757,-16.794846,0.450165,-39.185738,291.000000
872,-1.271041,1.470301,9.190275,-0.034901,-0.087036,0.045757,-16.794846,0.450165,-39.185738,291.000000
875,-1.271041,1.470301,9.190275,-0.025846,-0.104613,0.027648,-16.794846,0.450165,-39.185738,291.000000
873,-1.271041,1.470301,9.190275,-0.025846,-0.104613,0.027648,-17.430695,0.464737,-39.181526,291.000000
875,-1.263855,1.453533,9.192672,-0.025846,-0.104613,0.027648,-17.430695,0.464737,-39.181526,291.000000
877,-1.235109,1.482278,9.185485,-0.025846,-0.104613,0.027648,-17.430695,0.464737,-39.181526,291.000000
880,-1.235109,1.482278,9.185485,-0.014128,-0.119526,0.012201,-17.430695,0.464737,-39.181526,291.000000
880,-1.244691,1.470301,9.209439,-0.014128,-0.119526,0.012201,-17.430695,0.464737,-39.181526,291.000000
882,-1.168035,1.465510,9.142366,-0.014128,-0.119526,0.012201,-17.430695,0.464737,-39.181526,291.000000
885,-1.168035,1.465510,9.142366,-0.001345,-0.139234,-0.001647,-17.430695,0.464737,-39.181526,291.000000
883,-1.168035,1.465510,9.142366,-0.001345,-0.139234,-0.001647,-15.481686,-1.825909,-39.122971,291.000000
885,-1.208759,1.429578,9.113621,-0.001345,-0.139234,-0.001647,-15.481686,-1.825909,-39.122971,291.000000
887,-1.259064,1.412809,9.130388,-0.001345,-0.139234,-0.001647,-15.481686,-1.825909,-39.122971,291.000000
890,-1.259064,1.412809,9.130388,0.007710,-0.156811,-0.009104,-15.481686,-1.825909,-39.122971,291.000000
890,-1.287809,1.364900,9.120807,0.007710,-0.156811,-0.009104,-15.481686,-1.825909,-39.122971,291.000000
892,-1.249482,1.305013,9.156739,0.007710,-0.156811,-0.009104,-15.481686,-1.825909,-39.122971,291.000000
895,-1.249482,1.305013,9.156739,0.013569,-0.175985,-0.013898,-15.481686,-1.825909,-39.122971,291.000000
893,-1.249482,1.305013,9.156739,0.013569,-0.175985,-0.013898,-16.794846,0.450165,-39.185738,291.000000
895,-1.251877,1.295431,9.252559,0.013569,-0.175985,-0.013898,-16.794846,0.450165,-39.185738,291.000000
897,-1.328532,1.278663,9.274117,0.013569,-0.175985,-0.013898,-16.794846,0.450165,-39.185738,291.000000
900,-1.328532,1.278663,9.274117,0.021558,-0.187171,-0.010169,-16.794846,0.450165,-39.185738,291.000000
900,-1.271041,1.297827,9.353168,0.021558,-0.187171,-0.010169,-16.794846,0.450165,-39.185738,291.000000
902,-1.218341,1.305013,9.417847,0.021558,-0.187171,-0.010169,-16.794846,0.450165,-39.185738,291.000000
905,-1.218341,1.305013,9.417847,0.031146,-0.195693,-0.000582,-16.794846,0.450165,-39.185738,291.000000
905,-1.244691,1.331363,9.508875,0.031146,-0.195693,-0.000582,-16.794846,0.450165,-39.185738,291.000000
903,-1.244691,1.331363,9.508875,0.031146,-0.195693,-0.000582,-16.784481,-0.111565,-39.167938,291.000000
907,-1.172826,1.350527,9.499292,0.031146,-0.195693,-0.000582,-16.784481,-0.111565,-39.167938,291.000000
910,-1.194386,1.393646,9.530434,0.031146,-0.195693,-0.000582,-16.784481,-0.111565,-39.167938,291.000000
910,-1.194386,1.393646,9.530434,0.043929,-0.193030,0.014332,-16.784481,-0.111565,-39.167938,291.000000
912,-1.146476,1.379273,9.621462,0.043929,-0.193030,0.014332,-16.784481,-0.111565,-39.167938,291.000000
915,-1.146476,1.379273,9.621462,0.058842,-0.186105,0.031376,-16.784481,-0.111565,-39.167938,291.000000
915,-1.062634,1.376877,9.635835,0.058842,-0.186105,0.031376,-16.784481,-0.111565,-39.167938,291.000000
913,-1.062634,1.376877,9.635835,0.058842,-0.186105,0.031376,-16.782173,-0.110428,-38.527580,291.000000
917,-1.053052,1.352923,9.666976,0.058842,-0.186105,0.031376,-16.782173,-0.110428,-38.527580,291.000000
920,-1.053052,1.352923,9.666976,0.071626,-0.176518,0.050018,-16.782173,-0.110428,-38.527580,291.000000
920,-1.029098,1.319386,9.645416,0.071626,-0.176518,0.050018,-16.782173,-0.110428,-38.527580,291.000000
922,-0.976397,1.360109,9.690930,0.071626,-0.176518,0.050018,-16.782173,-0.110428,-38.527580,291.000000
925,-0.988375,1.396041,9.755609,0.071626,-0.176518,0.050018,-16.782173,-0.110428,-38.527580,291.000000
925,-0.988375,1.396041,9.755609,0.087072,-0.172257,0.064399,-16.782173,-0.110428,-38.527580,291.000000
923,-0.988375,1.396041,9.755609,0.087072,-0.172257,0.064399,-16.158989,0.435589,-39.189949,291.000000
927,-0.962024,1.384064,9.731653,0.087072,-0.172257,0.064399,-16.158989,0.435589,-39.189949,291.000000
930,-0.962024,1.384064,9.731653,0.098257,-0.177051,0.076117,-16.158989,0.435589,-39.189949,291.000000
930,-0.942860,1.374482,9.729259,0.098257,-0.177051,0.076117,-16.158989,0.435589,-39.189949,291.000000
932,-0.887764,1.415205,9.722073,0.098257,-0.177051,0.076117,-16.158989,0.435589,-39.189949,291.000000
935,-0.887764,1.415205,9.722073,0.103051,-0.181312,0.081443,-16.158989,0.435589,-39.189949,291.000000
935,-0.859019,1.391250,9.741236,0.103051,-0.181312,0.081443,-16.158989,0.435589,-39.189949,291.000000
934,-0.859019,1.391250,9.741236,0.103051,-0.181312,0.081443,-16.158989,0.435589,-39.189949,260.000000
933,-0.859019,1.391250,9.741236,0.103051,-0.181312,0.081443,-16.763756,-1.235027,-39.132339,260.000000
937,-0.815900,1.429578,9.707700,0.103051,-0.181312,0.081443,-16.763756,-1.235027,-39.132339,260.000000
940,-0.770386,1.443951,9.738840,0.103051,-0.181312,0.081443,-16.763756,-1.235027,-39.132339,260.000000
940,-0.770386,1.443951,9.738840,0.104116,-0.188236,0.084107,-16.763756,-1.235027,-39.132339,260.000000
942,-0.717685,1.439160,9.810704,0.104116,-0.188236,0.084107,-16.763756,-1.235027,-39.132339,260.000000
945,-0.717685,1.439160,9.810704,0.102518,-0.191964,0.081443,-16.763756,-1.235027,-39.132339,260.000000
945,-0.688940,1.422391,9.834660,0.102518,-0.191964,0.081443,-16.763756,-1.235027,-39.132339,260.000000
943,-0.688940,1.422391,9.834660,0.102518,-0.191964,0.081443,-16.797153,0.449032,-39.826088,260.000000
947,-0.693731,1.429578,9.841846,0.102518,-0.191964,0.081443,-16.797153,0.449032,-39.826088,260.000000
950,-0.708104,1.384064,9.906524,0.102518,-0.191964,0.081443,-16.797153,0.449032,-39.826088,260.000000
950,-0.708104,1.384064,9.906524,0.093996,-0.195693,0.072389,-16.797153,0.449032,-39.826088,260.000000
952,-0.732058,1.367295,9.947248,0.093996,-0.195693,0.072389,-16.797153,0.449032,-39.826088,260.000000
955,-0.732058,1.367295,9.947248,0.082278,-0.193030,0.060671,-16.797153,0.449032,-39.826088,260.000000
955,-0.734454,1.350527,9.964015,0.082278,-0.193030,0.060671,-16.797153,0.449032,-39.826088,260.000000
953,-0.734454,1.350527,9.964015,0.082278,-0.193030,0.060671,-16.797153,0.449032,-39.826088,260.000000
957,-0.777572,1.319386,10.019112,0.082278,-0.193030,0.060671,-16.797153,0.449032,-39.826088,260.000000
960,-0.777572,1.319386,10.019112,0.079082,-0.186638,0.044159,-16.797153,0.449032,-39.826088,260.000000
960,-0.772781,1.283454,10.057440,0.079082,-0.186638,0.044159,-16.797153,0.449032,-39.826088,260.000000
962,-0.767990,1.259499,10.114930,0.079082,-0.186638,0.044159,-16.797153,0.449032,-39.826088,260.000000
965,-0.767990,1.259499,10.114930,0.071093,-0.181844,0.029778,-16.797153,0.449032,-39.826088,260.000000
965,-0.758409,1.252312,10.112535,0.071093,-0.181844,0.029778,-16.797153,0.449032,-39.826088,260.000000
963,-0.758409,1.252312,10.112535,0.071093,-0.181844,0.029778,-17.420330,-0.096992,-39.163727,260.000000
967,-0.765595,1.225962,10.090976,0.071093,-0.181844,0.029778,-17.420330,-0.096992,-39.163727,260.000000
970,-0.765595,1.225962,10.090976,0.061506,-0.172257,0.013799,-17.420330,-0.096992,-39.163727,260.000000
970,-0.708104,1.180448,10.155653,0.061506,-0.172257,0.013799,-17.420330,-0.096992,-39.163727,260.000000
972,-0.602702,1.130143,10.189191,0.061506,-0.172257,0.013799,-17.420330,-0.096992,-39.163727,260.000000
975,-0.602702,1.130143,10.189191,0.048722,-0.162137,-0.012300,-17.420330,-0.096992,-39.163727,260.000000
975,-0.633844,1.134934,10.229914,0.048722,-0.162137,-0.012300,-17.420330,-0.096992,-39.163727,260.000000
973,-0.633844,1.134934,10.229914,0.048722,-0.162137,-0.012300,-17.386932,-1.781048,-38.469978,260.000000
977,-0.696126,1.048697,10.299382,0.048722,-0.162137,-0.012300,-17.386932,-1.781048,-38.469978,260.000000
980,-0.696126,1.048697,10.299382,0.037005,-0.148289,-0.039997,-17.386932,-1.781048,-38.469978,260.000000
980,-0.624262,0.991205,10.294591,0.037005,-0.148289,-0.039997,-17.386932,-1.781048,-38.469978,260.000000
982,-0.629053,0.916945,10.356874,0.037005,-0.148289,-0.039997,-17.386932,-1.781048,-38.469978,260.000000
985,-0.629053,0.916945,10.356874,0.028482,-0.137636,-0.065563,-17.386932,-1.781048,-38.469978,260.000000
985,-0.626657,0.818731,10.431133,0.028482,-0.137636,-0.065563,-17.386932,-1.781048,-38.469978,260.000000
983,-0.626657,0.818731,10.431133,0.028482,-0.137636,-0.065563,-16.115231,-1.810196,-38.478401,260.000000
987,-0.621866,0.785194,10.440716,0.028482,-0.137636,-0.065563,-16.115231,-1.810196,-38.478401,260.000000
990,-0.621866,0.785194,10.440716,0.018895,-0.129114,-0.085270,-16.115231,-1.810196,-38.478401,260.000000
990,-0.590725,0.703748,10.474253,0.018895,-0.129114,-0.085270,-16.115231,-1.810196,-38.478401,260.000000
992,-0.538025,0.677398,10.589235,0.018895,-0.129114,-0.085270,-16.115231,-1.810196,-38.478401,260.000000
995,-0.538025,0.677398,10.589235,0.014101,-0.122190,-0.102315,-16.115231,-1.810196,-38.478401,260.000000
995,-0.547606,0.627093,10.687449,0.014101,-0.122190,-0.102315,-16.115231,-1.810196,-38.478401,260.000000
993,-0.547606,0.627093,10.687449,0.014101,-0.122190,-0.102315,-17.404217,-1.222725,-40.408836,260.000000
997,-0.538025,0.548042,10.689845,0.014101,-0.122190,-0.102315,-17.404217,-1.222725,-40.408836,260.000000
1000,-0.538025,0.548042,10.689845,0.012503,-0.117929,-0.120957,-17.404217,-1.222725,-40.408836,260.000000
1000,-0.557188,0.519296,10.764106,0.012503,-0.117929,-0.120957,-17.404217,-1.222725,-40.408836,260.000000
1002,-0.552397,0.490550,10.903043,0.012503,-0.117929,-0.120957,-17.404217,-1.222725,-40.408836,260.000000
1005,-0.552397,0.490550,10.903043,0.014101,-0.111004,-0.134805,-17.404217,-1.222725,-40.408836,260.000000
1005,-0.535629,0.485759,11.020421,0.014101,-0.111004,-0.134805,-17.404217,-1.222725,-40.408836,260.000000
1003,-0.535629,0.485759,11.020421,0.014101,-0.111004,-0.134805,-17.422638,-0.098125,-39.804077,260.000000
1007,-0.593121,0.488155,11.039585,0.014101,-0.111004,-0.134805,-17.422638,-0.098125,-39.804077,260.000000
1010,-0.593121,0.488155,11.039585,0.023689,-0.095025,-0.144392,-17.422638,-0.098125,-39.804077,260.000000
1010,-0.655403,0.483364,11.070726,0.023689,-0.095025,-0.144392,-17.422638,-0.098125,-39.804077,260.000000
1012,-0.669776,0.457014,11.164150,0.023689,-0.095025,-0.144392,-17.422638,-0.098125,-39.804077,260.000000
1015,-0.669776,0.457014,11.164150,0.032211,-0.074785,-0.144392,-17.422638,-0.098125,-39.804077,260.000000
1015,-0.729663,0.447432,11.195292,0.032211,-0.074785,-0.144392,-17.422638,-0.098125,-39.804077,260.000000
1013,-0.729663,0.447432,11.195292,0.032211,-0.074785,-0.144392,-17.415714,-0.094719,-37.883011,260.000000
1017,-0.760804,0.473782,11.207269,0.032211,-0.074785,-0.144392,-17.415714,-0.094719,-37.883011,260.000000
1020,-0.760804,0.473782,11.207269,0.039135,-0.048154,-0.135870,-17.415714,-0.094719,-37.883011,260.000000
1020,-0.794341,0.504923,11.245597,0.039135,-0.048154,-0.135870,-17.415714,-0.094719,-37.883011,260.000000
1022,-0.779968,0.524087,11.214456,0.039135,-0.048154,-0.135870,-17.415714,-0.094719,-37.883011,260.000000
1025,-0.779968,0.524087,11.214456,0.048190,-0.022588,-0.118294,-17.415714,-0.094719,-37.883011,260.000000
1025,-0.732058,0.574392,11.274343,0.048190,-0.022588,-0.118294,-17.415714,-0.094719,-37.883011,260.000000
1023,-0.732058,0.574392,11.274343,0.048190,-0.022588,-0.118294,-16.123283,-1.247330,-37.855835,260.000000
1027,-0.698522,0.679793,11.339021,0.048190,-0.022588,-0.118294,-16.123283,-1.247330,-37.855835,260.000000
1030,-0.698522,0.679793,11.339021,0.057777,0.000316,-0.098054,-16.123283,-1.247330,-37.855835,260.000000
1030,-0.712894,0.773217,11.346207,0.057777,0.000316,-0.098054,-16.123283,-1.247330,-37.855835,260.000000
1032,-0.710499,0.912154,11.310274,0.057777,0.000316,-0.098054,-16.123283,-1.247330,-37.855835,260.000000
1035,-0.710499,0.912154,11.310274,0.071093,0.027480,-0.078346,-16.123283,-1.247330,-37.855835,260.000000
1035,-0.638635,1.099002,11.257573,0.071093,0.027480,-0.078346,-16.123283,-1.247330,-37.855835,260.000000
1033,-0.638635,1.099002,11.257573,0.071093,0.027480,-0.078346,-16.127899,-1.249603,-39.136551,260.000000
1037,-0.681753,1.269081,11.259970,0.071093,0.027480,-0.078346,-16.127899,-1.249603,-39.136551,260.000000
1040,-0.705708,1.396041,11.164150,0.071093,0.027480,-0.078346,-16.127899,-1.249603,-39.136551,260.000000
1040,-0.705708,1.396041,11.164150,0.090268,0.051981,-0.061302,-16.127899,-1.249603,-39.136551,260.000000
1042,-0.724872,1.484674,11.030004,0.090268,0.051981,-0.061302,-16.127899,-1.249603,-39.136551,260.000000
1045,-0.724872,1.484674,11.030004,0.106247,0.066362,-0.045856,-16.127899,-1.249603,-39.136551,260.000000
1045,-0.732058,1.511024,10.895857,0.106247,0.066362,-0.045856,-16.127899,-1.249603,-39.136551,260.000000
1043,-0.732058,1.511024,10.895857,0.106247,0.066362,-0.045856,-18.040066,-1.208149,-40.404625,260.000000
1047,-0.727267,1.503838,10.776082,0.106247,0.066362,-0.045856,-18.040066,-1.208149,-40.404625,260.000000
1050,-0.767990,1.451137,10.610794,0.106247,0.066362,-0.045856,-18.040066,-1.208149,-40.404625,260.000000
1050,-0.767990,1.451137,10.610794,0.110508,0.058905,-0.027213,-18.040066,-1.208149,-40.404625,260.000000
1052,-0.732058,1.376877,10.512579,0.110508,0.058905,-0.027213,-18.040066,-1.208149,-40.404625,260.000000
1051,-0.732058,1.376877,10.512579,0.110508,0.058905,-0.027213,-18.040066,-1.208149,-40.404625,228.000000
1055,-0.732058,1.376877,10.512579,0.102518,0.020556,-0.005376,-18.040066,-1.208149,-40.404625,228.000000
1055,-0.712894,1.312199,10.423947,0.102518,0.020556,-0.005376,-18.040066,-1.208149,-40.404625,228.000000
1053,-0.712894,1.312199,10.423947,0.102518,0.020556,-0.005376,-19.309467,-1.177864,-39.755852,228.000000
1057,-0.676962,1.134934,10.296987,0.102518,0.020556,-0.005376,-19.309467,-1.177864,-39.755852,228.000000
1060,-0.676962,1.134934,10.296987,0.076952,-0.031642,0.010603,-19.309467,-1.177864,-39.755852,228.000000
1060,-0.605098,1.046301,10.263451,0.076952,-0.031642,0.010603,-19.309467,-1.177864,-39.755852,228.000000
1062,-0.521256,0.979228,10.268242,0.076952,-0.031642,0.010603,-19.309467,-1.177864,-39.755852,228.000000
